RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
2556,Stafford County,Virginia,391,303700,297600,293800,283400,272500,263900,251600,235800,227600,217600,216800,208500,213600,215200,217400,211100,211500,214100,206100,203900,203100,209700,211300,219200,223100,225800,223400,236500,237100,242500,233800,241600,237200,238100,224e3,215100,204e3,211900,210500,22e4,217e3,222600,219200,227700,234500,240200,232200,232600,233800,24e4,239800,241100,246600,249400,251400,247200,253e3,251700,256600,255800,257300,253800,253200,260300,269300,278100,279800,276900,269500,263100,268e3,267500,273700,270400,276700,275100,274800,272400,274100,277400,282900,279800,292200,285800,293900,277500,283300,281800,287300,286600,288100,286100,285600,286700,288900,292400,293500,299e3,295700,296200,291500,293300,293800,297800,302800,306600,303800,306700,303700,314500,311200,313300,308400,310400,308200,310300,310800,321100,322500,332500,333100,333600,321300,317800,320100,324600,319800,318800,330400,335300,334700,
2729,Hunterdon County,New Jersey,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351900,355100,340200,339600,346600,350600,345200,346700,348600,344200,338100,330100,342300,34e4,345100,340400,343900,343900,330600,337400,336600,356100,354200,356100,362900,349700,341200,331900,343700,,
960,Coweta County,Georgia,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,127900,127700,131e3,131600,132500,132700,133600,135300,136100,135800,134800,134100,137700,141400,144800,150700,151900,152100,148300,147400,147100,146100,147600,15e4,152e3,153400,156100,161300,162900,161900,157100,157900,161500,166300,166e3,165800,166200,169400,169e3,169e3,168700,173200,175200,176600,177e3,176300,179300,182900,184900,182600,176800,177600,181700,184300,177200,177100,190100,202700,204800,194600,189200,187e3,19e4,189700,186800,185500,188500,203200,206600,214400,209900,212200,208100,201100,194800,195300,195400,199900,196400,202100,
387,Blair County,Pennsylvania,394,,,,,,83100,88400,85200,85400,80300,81200,78800,95100,98800,103200,84600,83700,76900,83100,81500,90300,87800,93600,87100,89200,90300,96200,91100,75e3,74700,77400,83900,84200,85200,91e3,89300,85200,79800,75600,75400,82200,77700,78400,81500,92500,92500,87e3,88700,95600,89e3,89700,9e4,97600,88100,87800,9e4,95700,93400,89400,83e3,87400,91e3,96300,95200,95200,97600,97400,94700,96500,95100,93500,82900,82700,82900,93e3,91200,89e3,88100,91e3,90900,89300,85300,89900,89100,90400,85500,85100,87100,88800,89700,92800,99100,100700,101200,96300,96600,91800,93e3,94500,97800,93e3,91500,86e3,90800,90900,95900,94600,97800,100500,97600,97900,97500,107500,110300,107400,100100,98200,101700,109900,107100,106100,106600,103800,103600,93700,,,,,,,
2844,Sebastian County,Arkansas,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97700,102800,114100,108200,108700,98900,103700,97e3,101e3,101700,102700,101400,102900,106800,100600,99700,95600,101700,102400,100300,102100,98100,104500,99700,100500,94700,100600,103600,102100,99600,100300,107600,107800,108800,104100,104600,102500,104500,99800,95100,99900,106200,107100,99400,95900,107100,110700,114100,108800,109100,109e3,109e3,109800,111900,111300,113600,112100,112600,109200,114800,115600,114900,113900,117400,125100,116200,105e3,97800,99200,113900,118900,121800,112100,107700,115800,121700,133600,130100,
335,Wood County,Ohio,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131800,130100,133900,130800,132300,129400,134e3,137100,135e3,133300,135900,138500,134800,137900,138800,141700,137800,132500,128600,129300,145400,152500,153e3,143400,136400,138500,141600,149800,148600,147500,140300,139600,137200,139300,142300,146300,150800,151e3,146600,146300,154100,158700,160400,150700,162e3,159100,163100,150300,153300,149300,146800,149100,152400,165e3,164200,163300,
2506,Richland County,Ohio,397,,,,,,,,,,,,,,,,62100,62600,55500,57700,60800,69300,75e3,77200,80600,74800,74100,70700,75400,71400,66500,63e3,62e3,64e3,64700,69600,75e3,68900,66200,62500,68300,67500,66200,57800,56400,58300,66300,69200,69500,73800,75800,76200,67500,67600,62300,61600,60100,64500,7e4,70100,77900,85200,83300,74800,66700,67500,68500,71200,73300,73900,63600,65400,67500,76500,80100,79400,77e3,76700,74800,77300,74700,76900,77400,84300,91500,93200,87e3,79300,83600,84100,87e3,82900,85100,86e3,87200,96500,95900,97700,86900,85100,83900,84500,86500,86e3,87200,85900,88700,87700,87e3,86800,90600,94300,94600,99700,98900,103600,98600,98e3,96500,99200,103900,111600,104900,100300,91500,95200,98900,95100,94300,96500,103500,103600,
2213,Columbia County,Georgia,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164800,167200,171500,172700,173200,172700,173900,175300,175800,175600,173300,171700,168800,164400,164600,169500,174400,176400,174400,176400,178100,174800,175800,172800,173700,173200,182700,183500,184900,176e3,179400,178800,178800,178e3,180400,182300,183300,180100,180100,183e3,186e3,189600,189700,196300,193800,194400,191200,192900,192600,194500,203400,
884,Blount County,Tennessee,399,,,,,,,,,,,,,,,,,,,133700,136300,136e3,136900,136200,140900,139700,139500,132800,131e3,132200,132e3,129900,129100,131400,133900,131e3,125800,125100,129200,133800,128400,127700,123800,132400,126e3,127700,125100,129100,135200,133300,136600,131100,131400,127900,130200,131100,132100,135800,135100,135100,134600,131700,135800,135200,144300,144800,141300,136700,135500,134600,137600,139800,139200,138500,134600,138400,137900,138500,138200,138100,138800,137700,142500,144400,149600,147800,149700,145500,144e3,146400,148900,153200,153100,157100,154500,149100,146900,146700,150200,151300,156800,154900,157e3,155900,159900,159200,156900,162100,161500,166900,164300,164900,162900,163200,165600,169300,168700,170600,169800,171100,169900,176e3,178400,181800,175e3,179200,181900,186700,189400,189600,189400,186e3,
3072,Washington County,Tennessee,400,130500,130600,125600,117400,114100,118900,124300,129200,127100,124900,126300,129e3,132400,126200,122500,120700,126100,128300,125600,124600,125200,122400,127700,130600,137700,128800,128e3,125900,127600,128200,130200,135100,129300,130100,129900,131500,129400,126900,136200,135400,136100,133600,133400,135700,133700,135200,127300,131200,133200,132900,129400,131e3,14e4,138900,131700,130200,127500,133400,136100,139500,138100,134500,133800,136100,132e3,135100,133600,137500,131700,131400,131500,132800,130700,130900,131200,135700,137200,136900,134500,134700,134600,132400,129300,129200,135100,135600,136900,131200,133900,134100,137100,136600,141100,136500,136600,138700,147400,150800,149800,147200,146800,144900,144100,144500,148200,151900,147200,146600,146700,151600,151600,152400,150500,152100,154200,154600,153700,153900,16e4,158200,159500,157400,163400,160500,159200,147e3,146e3,152300,161900,164500,168300,
3193,Spotsylvania County,Virginia,401,,,,,,,,,,,,,,,178600,174100,184300,184100,185400,185300,184e3,185e3,181700,185700,187e3,190200,191e3,190200,191400,187e3,190100,182300,180300,177300,177100,179e3,172500,177e3,176600,182700,183600,185100,189500,189300,187800,184900,175400,181400,180900,192100,186e3,184e3,186400,189e3,194800,187400,188900,182500,193900,199500,207200,204e3,204500,219800,222600,227600,217700,218300,217800,211100,206500,205200,211600,219e3,220300,220800,226200,225200,230700,229900,230700,229800,225500,224200,222500,224900,229300,230400,231500,230100,226600,226700,227500,23e4,229700,230900,232500,237700,236900,237200,234700,236700,235600,237e3,240100,245800,238300,244400,247e3,259400,253300,251600,248400,249600,249100,249700,246500,242900,243500,253100,262900,266e3,260500,255300,251600,252300,255400,257400,256e3,26e4,257900,
1296,Oswego County,New York,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800,75600,70800,85400,90300,90700,85600,88500,99300,87e3,80500,77800,88300,88e3,68500,66800,69400,91400,88700,83500,84200,82200,85800,75200,77200,73800,80800,82e3,86400,78900,84900,90800,96800,95100,90100,88600,91100,94400,94600,88700,87700,94300,97700,100400,95400,95100,94800,95100,90900,83500,74900,81600,87200,95900,95200,91100,101100,100500,104e3,85800,84200,86100,92900,95300,91700,91300,91800,89500,101300,99800,103200,99400,100500,97700,90600,87900,95900,94300,91900,86300,87400,92500,91200,91900,89600,91200,91600,94e3,94200,94100,92300,91900,99e3,101800,108500,102500,103600,100300,100500,105100,106500,
3039,Tangipahoa Parish,Louisiana,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133200,130500,133900,139100,141800,137700,139900,141200,137400,138e3,141e3,144100,140900,138900,142300,141300,143300,148300,151900,150500,149500,148e3,149300,148900,150300,156900,153900,155700,154500,159700,159500,150400,151300,154e3,161400,158900,161800,
1991,Randall County,Texas,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200,140500,143100,141e3,138e3,135100,140700,140400,138100,132100,137900,141e3,141200,145e3,149e3,154700,153700,153900,153700,155200,155e3,153400,149900,149100,149e3,147200,146200,145500,146200,147100,153800,154300,158500,162500,163100,161800,154500,156100,157400,159800,157e3,158e3,154800,158600,163600,168e3,171500,168400,167700,167400,167100,163400,164700,163800,165e3,168500,166900,167400,155700,158800,159800,168100,166400,165500,157500,159700,164500,172600,173700,168800,165300,161600,163800,166400,168100,167e3,167400,168600,176900,181800,186200,
1972,Pickens County,South Carolina,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90800,91800,96200,98200,107800,108700,108100,101e3,102300,103100,103900,107e3,108e3,108900,105600,106e3,109500,102800,103400,104900,112400,117300,118500,121600,116400,117400,121e3,124600,122600,115800,115900,118800,119600,111900,109200,107400,119500,119500,123400,112500,117100,116300,121e3,118900,124200,127300,129700,131400,133900,132500,129800,126800,125600,127700,127400,131100,126100,126800,121400,131100,132500,135200,126500,131600,136e3,139500,137e3,134e3,135300,137e3,140700,139200,137700,141400,139700,140500,137e3,142200,147400,148400,148200,147500,153e3,163500,161100,154700,145800,148e3,153300,153200,155900,155900,156400,152800,148100,
394,Boone County,Kentucky,406,159700,155100,146900,143e3,142300,143500,143900,145200,141100,139e3,137e3,139400,137600,140200,135700,134700,132e3,137900,141e3,142300,141400,142500,144100,140100,142300,135300,135700,133300,134900,145100,146e3,146900,138700,135100,142800,148700,147200,141900,135100,143200,142700,141900,137900,139400,143e3,140300,133600,136700,134600,136800,127e3,137100,138500,146500,140200,143900,142300,142800,141100,137700,135700,134300,141e3,142100,144600,137300,142e3,147300,154600,148100,140700,139500,149200,152400,155500,148700,147600,147400,149200,147800,138900,138600,142500,149600,154700,156800,158800,159400,158200,163200,16e4,164600,161600,166800,166400,169700,167600,169e3,165e3,168600,170300,175200,178200,174500,173400,173400,177200,181400,177800,175800,166900,171700,174800,176900,174100,174900,182900,187800,187400,184500,183700,184700,183300,182600,178e3,182200,182e3,186900,188800,191600,189600,
2097,Windham County,Connecticut,407,200900,200400,186900,180800,178300,180700,172600,169600,171300,176600,171400,171700,172300,178800,177100,172e3,172400,166e3,165300,158300,164200,171100,172400,176200,178100,178900,175400,164300,161900,152500,153500,162500,167300,167600,154900,154100,151700,162200,159900,158e3,144700,153700,158700,164100,155900,154100,154300,156800,169400,164900,160900,146200,148400,152500,156700,155200,157600,150500,158300,159600,166300,162e3,154900,155400,154700,156500,153700,152100,152700,152300,151800,147300,148800,150900,157700,154200,153400,150400,153600,148400,150500,149700,159400,155300,158300,157500,154900,159900,159500,165800,163600,165500,162100,16e4,153200,159100,154600,158400,157500,162400,172700,171300,171400,162800,163900,162900,166300,178e3,182900,184100,174400,171100,171700,172700,173700,175900,176500,184e3,181700,184e3,187500,19e4,191100,186800,187200,187100,190100,184200,190100,186200,194500,
1548,Bossier Parish,Louisiana,408,137900,143300,146e3,143200,140900,142700,145600,148400,141900,140800,135300,141500,145200,152600,159400,155300,149400,143600,149300,156800,154600,149700,147700,159300,163800,164300,161500,162300,162200,158700,160900,167800,164500,165400,163e3,171900,163e3,155e3,155e3,161200,162500,157e3,156600,162500,154900,150400,147500,157600,164800,165300,165800,159400,166400,169700,181200,178900,171500,160800,155100,153100,160400,161600,167800,167900,165e3,163200,160800,174700,172800,171e3,149800,150700,155300,161800,167200,164e3,169200,165100,163500,161700,165200,167500,167500,167300,169300,173300,172e3,175900,175500,190400,191600,204e3,194700,193600,193200,199800,195400,181800,171500,173800,175700,178500,184100,186300,184100,181500,182600,186500,183900,182200,180300,178200,175200,175100,172900,171700,169700,171800,187200,190700,188900,177400,179900,179300,179100,174200,179100,183e3,184500,183900,18e4,
1308,Parker County,Texas,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175600,185500,188500,182500,181e3,177300,175900,177800,184500,190400,184500,181800,182e3,192500,188500,186100,186300,185900,181300,176400,185900,192200,197600,195100,196400,191200,186500,191600,199900,207500,217100,219e3,217700,197100,191500,190700,201400,201e3,208700,214e3,221400,220300,223400,225400,222200,215500,226700,232e3,229500,221200,225700,231900,227300,225900,231100,238e3,231300,236400,239300,244900,246500,252300,256400,248600,241300,241800,241300,242500,250400,258800,262900,257400,258200,258400,271900,267e3,267300,255e3,260300,252100,252200,240300,
1393,Skagit County,Washington,410,283900,276800,265200,263900,260300,255900,247600,253700,254200,261900,256700,262900,251e3,244100,225900,230200,234300,230300,227400,237e3,245400,237400,230300,233500,236900,236700,236400,242800,235600,233800,225e3,230800,232500,244700,233400,227300,217600,209700,205800,190800,205e3,202200,212e3,210800,208400,203400,190500,186400,190800,205400,204700,209300,199800,208600,207800,216900,218900,216e3,204700,203900,203700,214100,214800,228200,228900,232e3,222900,225600,227e3,228300,221900,218500,217100,220200,222e3,222400,214800,215200,214600,222500,222900,235300,240600,245400,240600,243500,241500,243400,245e3,249900,252600,254400,261700,264700,258800,254800,255700,260800,266900,268700,270800,268500,268100,270600,268900,271300,278500,290300,295400,295800,293300,292900,295800,289900,297600,300800,309800,305100,305e3,319900,325e3,324600,321200,322500,329200,318600,321200,328100,347200,348e3,339400,332300
940,Clarke County,Georgia,411,,,,,,,,,,,,,,,,,,,,,,,,,,,135e3,135800,130200,139300,124700,128400,116600,122300,114300,113600,112800,112400,115200,114300,113900,115500,113400,113200,110200,112100,108600,105700,102800,106400,110700,114600,118100,120900,124200,121300,115500,112200,120500,122700,125500,120400,125900,128600,133500,130800,129800,119800,120300,124e3,132300,133900,132100,128800,128100,128e3,132400,133400,130800,132700,134400,151300,148300,149100,136600,142300,140600,143100,138600,143500,143500,146300,147200,146600,150800,149100,152700,153100,152700,150600,147600,170300,172e3,171e3,147900,145200,155400,158800,161500,153900,155100,155300,157100,156700,162200,164900,166700,167200,166200,17e4,165900,169e3,165500,169300,169300,171e3,177400,177100,180600,168e3,166700,
238,Linn County,Oregon,412,177100,177e3,168100,164700,163700,161200,163200,157e3,157300,157200,159e3,164300,158300,162900,159800,159400,153600,148800,149200,147100,149900,148500,145600,142900,144400,150900,152e3,149300,147500,141600,146200,139400,136600,134300,136300,136400,132300,135100,137100,135900,132e3,126600,127800,126400,135800,139600,136600,134100,13e4,137100,141e3,142800,145400,144100,140500,138600,138200,142800,144300,145600,148600,147800,149500,146700,148600,150800,151100,150600,147900,149800,149e3,150800,150900,152300,152800,157300,161100,161800,162200,156e3,154900,161500,162500,166400,159700,170100,169700,173100,168800,17e4,170500,173e3,176600,176e3,180100,178400,178e3,178400,179500,183100,180200,182100,184900,190800,192600,190100,190500,191900,201600,202300,205200,200600,208600,210600,213100,204100,209200,219200,231300,237500,238100,242100,235800,233500,231800,237100,241e3,240200,240700,246600,247600,256600
1203,Mercer County,Pennsylvania,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103800,101100,99100,92600,91200,90800,96200,99100,98e3,93400,9e4,88400,89e3,93e3,100200,111500,109100,109e3,90100,92200,87e3,97800,95900,98600,99100,94e3,87700,80800,83e3,89500,89600,94100,9e4,99e3,92600,97200,99700,104400,100700,90400,80900,
2748,Jefferson County,New York,414,135400,134700,124800,115900,116900,117900,122200,120200,119400,118e3,125600,138200,145600,145e3,137700,128200,122300,117500,125500,124900,122e3,120500,118400,132700,145300,151100,134600,115900,113400,113800,124500,125600,132700,126800,126600,129200,133200,134800,131200,128400,133800,133100,135e3,129100,132500,126500,121e3,135900,152100,158100,139700,123400,127e3,130200,137e3,140100,143300,141100,131400,137e3,147400,157300,151100,142e3,138100,137700,136300,132600,126500,124700,131500,142800,141600,133100,123700,124200,128700,130800,129100,127600,131200,135500,134700,130800,135900,146100,149700,148700,141600,138e3,131700,126300,121900,125200,123500,118400,106900,104200,105600,113400,113900,119400,126500,139500,136800,128500,119100,123800,138300,139300,139300,120400,120200,113400,118500,120200,127700,122400,121500,128500,128300,134700,128100,125200,123500,120600,134800,127900,123300,,,
2173,Canadian County,Oklahoma,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120500,126300,129400,135400,132400,129700,131e3,130900,130300,128300,131600,135200,133e3,129600,128200,131700,134100,134700,136e3,139500,140500,140600,139400,138200,136700,137500,138700,139300,138800,139400,137400,142800,142300,146900,142300,147700,146300,147800,143e3,143500,144e3,145700,147100,148600,150200,149700,147700,148600,149300,15e4,150400,151e3,151100,150800,150300,151e3,149700,150200,152300,153700,155900,155100,155400,153400,153600,151300,153600,160600,158300,156600,153100,157800,159500,157200,157400,159400,162600,163500,162400,158900,156400,157100,166500,172100,174600,167100,167300,164600,162600,163300,164500,175600,
2845,Sheboygan County,Wisconsin,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137500,122500,118700,114200,122400,123500,130400,130600,124200,122400,127600,136400,138100,141200,147600,151700,142500,133400,127800,129e3,130400,130800,126900,124400,123400,130100,136600,135400,140900,139e3,146300,147300,148900,156100,151400,150900,146700,146700,156200,158700,155900,151700,148500,161100,162900,167500,161500,161e3,152100,
1835,Kendall County,Illinois,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202800,198700,198300,192300,198900,193300,206300,204e3,205e3,193900,196800,197e3,197700,197400,201500,209800,214e3,209900,209200,208500,217100,22e4,221400,222500,221100,221400,217800,216200,213700,214900,207e3,205700,207e3,21e4,214100,219900,230500,238300,229100,225200,215900,213300,214400,210900,217700,214900
